2007/1/1,伊兰特,9.98-14.98万,北京现代,209399
2007/1/1,普拉多,停产,一汽丰田,122205
2007/1/1,路宝,停产,哈飞汽车,92068
2007/1/1,赛马,停产,哈飞汽车,83054
2007/1/1,远景,停产,吉利汽车,69746
2007/1/1,圣达菲00,停产,华泰汽车,60884
2007/1/1,中华尊驰,10.88-25.28万,华晨中华,30267
2007/1/1,中华骏捷,停产,华晨中华,24268
2007/1/1,自由舰,停产,吉利汽车,23205
2007/1/1,马自达3,停产,长安马自达,18299
2007/1/1,夏利,停产,天津一汽,15057
2007/1/1,捷达,停产,一汽-大众,14834
2007/1/1,奇瑞QQ3,停产,奇瑞汽车,13713
2007/1/1,凯美瑞,17.98-26.98万,广汽丰田,13645
2007/1/1,凯越,停产,上汽通用别克,12433
2007/1/1,阁瑞斯,8.88-27.78万,华晨雷诺,12271
2007/1/1,雅阁,16.98-25.98万,广汽本田,11564
2007/1/1,福美来,停产,一汽海马,10449
2007/1/1,欧蓝德,15.98-22.98万,广汽三菱,10408
2007/1/1,比亚迪F3,停产,比亚迪,9927
2007/1/1,福克斯,10.88-15.38万,长安福特,8950
2007/1/1,挑战者SUV,停产,曙光汽车,8637
2007/1/1,君越,17.99-28.98万,上汽通用别克,8357
2007/1/1,花冠,停产,一汽丰田,8148
2007/1/1,思域,12.99-18.79万,东风本田,7730
2007/1/1,赛拉图,停产,悦达起亚,6445
2007/1/1,奥迪A6L,42.79-65.68万,一汽-大众奥迪,5977
2007/1/1,骐达TIIDA,8.99-13.59万,东风日产,5369
2007/1/1,阿特兹,停产,长安马自达,5039
2007/1/1,皇冠,停产,一汽丰田,4776
2007/1/1,Polo,9.09-12.49万,上汽大众,4480
2007/1/1,金刚,停产,吉利汽车,4368
2007/1/1,蒙迪欧,14.98-21.88万,长安福特,4364
2007/1/1,奥拓,停产,长安铃木,4279
2007/1/1,乐驰,停产,上汽通用五菱,4054
2007/1/1,飞度,8.18-10.88万,广汽本田,3999
2007/1/1,北斗星,停产,昌河铃木,3982
2007/1/1,轩逸,9.98-17.49万,东风日产,3962
2007/1/1,羚羊,停产,长安铃木,3804
2007/1/1,天籁,17.98-26.98万,东风日产,3800
2007/1/1,速腾,12.79-17.29万,一汽-大众,3623
2007/1/1,瑞风,停产,江淮汽车,3409
2007/1/1,赛豹V,停产,哈飞汽车,3378
2007/1/1,威驰,7.38-9.48万,一汽丰田,3259
2007/1/1,锐志,停产,一汽丰田,3162
2007/1/1,力帆520,停产,力帆汽车,3151
2007/1/1,奥德赛,23.58-43.98万,广汽本田,3074
2007/1/1,威志,停产,天津一汽,2943
2007/1/1,别克GL8,23.29-47.39万,上汽通用别克,2927
2007/1/1,宝马5系,43.65-56.25万,华晨宝马,2777
2007/1/1,君威,15.98-24.98万,上汽通用别克,2691
2007/1/1,锐欧,停产,悦达起亚,2588
2007/1/1,东方之子,停产,奇瑞汽车,2573
2007/1/1,雪铁龙C2,停产,东风雪铁龙,2275
2007/1/1,景程,停产,上汽通用雪佛兰,2111
2007/1/1,猎豹CS6,停产,猎豹汽车,1753
2007/1/1,雨燕,停产,长安铃木,1651
2007/1/1,普力马,停产,海马汽车,1557
2007/1/1,蓝瑟,停产,东南三菱,1538
2007/1/1,三菱戈蓝,0.00-0.00万,东南三菱,1518
2007/1/1,奔腾B70,10.59-14.49万,一汽奔腾,1503
2007/1/1,宝马3系,29.99-39.99万,华晨宝马,1296
2007/1/1,奥迪A4L,32.18-40.08万,一汽-大众奥迪,1287
2007/1/1,本田CR-V,16.98-27.68万,东风本田,1270
2007/1/1,赛欧,停产,上汽通用雪佛兰,1253
2007/1/1,利亚纳,停产,昌河铃木,1154
2007/1/1,日产帕拉丁,停产,郑州日产,1027
2007/1/1,途安,16.68-19.58万,上汽大众,848
2007/1/1,天语 尚悦,停产,长安铃木,846
2007/1/1,高尔夫,12.98-22.98万,一汽-大众,266
2007/1/1,威姿,停产,天津一汽,235
2007/1/1,奔驰E级,43.68-56.95万,北京奔驰,209
2007/1/1,风尚,停产,陆风汽车,163
2007/1/1,陆霸,停产,北京汽车制造厂,159
2007/1/1,阳光,停产,东风日产,89
2007/1/1,普锐斯,停产,一汽丰田,24
2007/2/1,路宝,停产,哈飞汽车,77419
2007/2/1,赛马,停产,哈飞汽车,74207
2007/2/1,圣达菲00,停产,华泰汽车,64682
2007/2/1,远景,停产,吉利汽车,57228
2007/2/1,中华尊驰,10.88-25.28万,华晨中华,29207
2007/2/1,自由舰,停产,吉利汽车,21669
2007/2/1,中华骏捷,停产,华晨中华,20784
2007/2/1,马自达3,停产,长安马自达,14323
2007/2/1,阁瑞斯,8.88-27.78万,华晨雷诺,12606
2007/2/1,凯越,停产,上汽通用别克,10929
2007/2/1,福美来,停产,一汽海马,10664
2007/2/1,欧蓝德,15.98-22.98万,广汽三菱,10525
2007/2/1,凯美瑞,17.98-26.98万,广汽丰田,10424
2007/2/1,伊兰特,9.98-14.98万,北京现代,10130
2007/2/1,捷达,停产,一汽-大众,9687
2007/2/1,夏利,停产,天津一汽,9316
2007/2/1,雅阁,16.98-25.98万,广汽本田,8638
2007/2/1,奇瑞QQ3,停产,奇瑞汽车,6867
2007/2/1,挑战者SUV,停产,曙光汽车,6816
2007/2/1,赛拉图,停产,悦达起亚,6114
2007/2/1,君越,17.99-28.98万,上汽通用别克,6095
2007/2/1,花冠,停产,一汽丰田,5078
2007/2/1,奥迪A6L,42.79-65.68万,一汽-大众奥迪,4221
2007/2/1,飞度,8.18-10.88万,广汽本田,4129
2007/2/1,思域,12.99-18.79万,东风本田,4115
2007/2/1,速腾,12.79-17.29万,一汽-大众,3966
2007/2/1,赛豹V,停产,哈飞汽车,3874
2007/2/1,乐驰,停产,上汽通用五菱,3518
2007/2/1,比亚迪F3,停产,比亚迪,3462
2007/2/1,骐达TIIDA,8.99-13.59万,东风日产,3357
2007/2/1,Polo,9.09-12.49万,上汽大众,3345
2007/2/1,轩逸,9.98-17.49万,东风日产,3331
2007/2/1,北斗星,停产,昌河铃木,3273
2007/2/1,阿特兹,停产,长安马自达,3215
2007/2/1,力帆520,停产,力帆汽车,3100
2007/2/1,皇冠,停产,一汽丰田,3077
2007/2/1,金刚,停产,吉利汽车,3009
2007/2/1,奥德赛,23.58-43.98万,广汽本田,2843
2007/2/1,天籁,17.98-26.98万,东风日产,2747
2007/2/1,瑞风,停产,江淮汽车,2399
2007/2/1,威志,停产,天津一汽,2377
2007/2/1,锐志,停产,一汽丰田,2245
2007/2/1,别克GL8,23.29-47.39万,上汽通用别克,2155
2007/2/1,福克斯,10.88-15.38万,长安福特,2093
2007/2/1,君威,15.98-24.98万,上汽通用别克,2086
2007/2/1,羚羊,停产,长安铃木,2015
2007/2/1,奥拓,停产,长安铃木,2000
2007/2/1,本田CR-V,16.98-27.68万,东风本田,1900
2007/2/1,宝马5系,43.65-56.25万,华晨宝马,1852
2007/2/1,蒙迪欧,14.98-21.88万,长安福特,1754
2007/2/1,威驰,7.38-9.48万,一汽丰田,1753
2007/2/1,蓝瑟,停产,东南三菱,1521
2007/2/1,雪铁龙C2,停产,东风雪铁龙,1405
2007/2/1,东方之子,停产,奇瑞汽车,1368
2007/2/1,猎豹CS6,停产,猎豹汽车,1330
2007/2/1,景程,停产,上汽通用雪佛兰,1329
2007/2/1,奥迪A4L,32.18-40.08万,一汽-大众奥迪,1166
2007/2/1,利亚纳,停产,昌河铃木,1112
2007/2/1,途安,16.68-19.58万,上汽大众,1035
2007/2/1,普力马,停产,海马汽车,1035
2007/2/1,雨燕,停产,长安铃木,1032
2007/2/1,奔腾B70,10.59-14.49万,一汽奔腾,1021
2007/2/1,锐欧,停产,悦达起亚,1012
2007/2/1,宝马3系,29.99-39.99万,华晨宝马,1003
2007/2/1,天语 尚悦,停产,长安铃木,915
2007/2/1,赛欧,停产,上汽通用雪佛兰,782
2007/2/1,日产帕拉丁,停产,郑州日产,734
2007/2/1,阳光,停产,东风日产,596
2007/2/1,三菱戈蓝,0.00-0.00万,东南三菱,583
2007/2/1,普拉多,停产,一汽丰田,386
2007/2/1,高尔夫,12.98-22.98万,一汽-大众,213
2007/2/1,风尚,停产,陆风汽车,184
2007/2/1,威姿,停产,天津一汽,144
2007/2/1,陆霸,停产,北京汽车制造厂,73
2007/2/1,奔驰E级,43.68-56.95万,北京奔驰,72
2007/2/1,普锐斯,停产,一汽丰田,36
2007/3/1,赛马,停产,哈飞汽车,71613
2007/3/1,路宝,停产,哈飞汽车,66688
2007/3/1,圣达菲00,停产,华泰汽车,59157
2007/3/1,远景,停产,吉利汽车,32700
2007/3/1,中华尊驰,10.88-25.28万,华晨中华,24895
2007/3/1,普拉多,停产,一汽丰田,23085
2007/3/1,中华骏捷,停产,华晨中华,22222
2007/3/1,自由舰,停产,吉利汽车,21767
2007/3/1,捷达,停产,一汽-大众,18173
2007/3/1,凯美瑞,17.98-26.98万,广汽丰田,15540
2007/3/1,奇瑞QQ3,停产,奇瑞汽车,15298
2007/3/1,马自达3,停产,长安马自达,14276
2007/3/1,凯越,停产,上汽通用别克,13022
2007/3/1,阁瑞斯,8.88-27.78万,华晨雷诺,13005
2007/3/1,比亚迪F3,停产,比亚迪,12222
2007/3/1,福美来,停产,一汽海马,12090
2007/3/1,夏利,停产,天津一汽,11667
2007/3/1,欧蓝德,15.98-22.98万,广汽三菱,11580
2007/3/1,挑战者SUV,停产,曙光汽车,10090
2007/3/1,雅阁,16.98-25.98万,广汽本田,9878
2007/3/1,伊兰特,9.98-14.98万,北京现代,9667
2007/3/1,福克斯,10.88-15.38万,长安福特,9431
2007/3/1,君越,17.99-28.98万,上汽通用别克,7700
2007/3/1,思域,12.99-18.79万,东风本田,7364
2007/3/1,奥迪A6L,42.79-65.68万,一汽-大众奥迪,6999
2007/3/1,速腾,12.79-17.29万,一汽-大众,6870
2007/3/1,赛拉图,停产,悦达起亚,6826
2007/3/1,花冠,停产,一汽丰田,6726
2007/3/1,猎豹CS6,停产,猎豹汽车,5937
2007/3/1,Polo,9.09-12.49万,上汽大众,5228
2007/3/1,骐达TIIDA,8.99-13.59万,东风日产,5057
2007/3/1,轩逸,9.98-17.49万,东风日产,4774
2007/3/1,锐志,停产,一汽丰田,4741
2007/3/1,皇冠,停产,一汽丰田,4707
2007/3/1,飞度,8.18-10.88万,广汽本田,4468
2007/3/1,乐驰,停产,上汽通用五菱,4427
2007/3/1,威驰,7.38-9.48万,一汽丰田,4374
2007/3/1,瑞风,停产,江淮汽车,4026
2007/3/1,北斗星,停产,昌河铃木,3815
2007/3/1,羚羊,停产,长安铃木,3700
2007/3/1,阿特兹,停产,长安马自达,3686
2007/3/1,赛豹V,停产,哈飞汽车,3664
2007/3/1,景程,停产,上汽通用雪佛兰,3630
2007/3/1,金刚,停产,吉利汽车,3482
2007/3/1,奥拓,停产,长安铃木,3198
2007/3/1,别克GL8,23.29-47.39万,上汽通用别克,3006
2007/3/1,蒙迪欧,14.98-21.88万,长安福特,2998
2007/3/1,奥德赛,23.58-43.98万,广汽本田,2936
2007/3/1,蓝瑟,停产,东南三菱,2874
2007/3/1,天籁,17.98-26.98万,东风日产,2799
2007/3/1,宝马5系,43.65-56.25万,华晨宝马,2386
2007/3/1,威志,停产,天津一汽,2362
2007/3/1,东方之子,停产,奇瑞汽车,2199
2007/3/1,雪铁龙C2,停产,东风雪铁龙,2198
2007/3/1,雨燕,停产,长安铃木,1799
2007/3/1,奥迪A4L,32.18-40.08万,一汽-大众奥迪,1742
2007/3/1,本田CR-V,16.98-27.68万,东风本田,1665
2007/3/1,锐欧,停产,悦达起亚,1406
2007/3/1,力帆520,停产,力帆汽车,1367
2007/3/1,利亚纳,停产,昌河铃木,1235
2007/3/1,宝马3系,29.99-39.99万,华晨宝马,1127
2007/3/1,麦柯斯,停产,长安福特,1103
2007/3/1,君威,15.98-24.98万,上汽通用别克,1059
2007/3/1,奔腾B70,10.59-14.49万,一汽奔腾,1053
2007/3/1,三菱戈蓝,0.00-0.00万,东南三菱,1050
2007/3/1,普力马,停产,海马汽车,1018
2007/3/1,途安,16.68-19.58万,上汽大众,904
2007/3/1,赛欧,停产,上汽通用雪佛兰,861
2007/3/1,日产帕拉丁,停产,郑州日产,761
2007/3/1,高尔夫,12.98-22.98万,一汽-大众,393
2007/3/1,天语 尚悦,停产,长安铃木,313
2007/3/1,风尚,停产,陆风汽车,187
2007/3/1,奔驰E级,43.68-56.95万,北京奔驰,167
2007/3/1,陆霸,停产,北京汽车制造厂,139
2007/3/1,威姿,停产,天津一汽,130
2007/3/1,阳光,停产,东风日产,113
2007/3/1,普锐斯,停产,一汽丰田,32
2007/4/1,赛马,停产,哈飞汽车,80774
2007/4/1,远景,停产,吉利汽车,73167
2007/4/1,路宝,停产,哈飞汽车,62287
2007/4/1,圣达菲00,停产,华泰汽车,56839
2007/4/1,自由舰,停产,吉利汽车,35584
2007/4/1,中华尊驰,10.88-25.28万,华晨中华,24465
2007/4/1,中华骏捷,停产,华晨中华,21863
2007/4/1,捷达,停产,一汽-大众,18508
2007/4/1,马自达3,停产,长安马自达,16908
2007/4/1,凯美瑞,17.98-26.98万,广汽丰田,14514
2007/4/1,福克斯,10.88-15.38万,长安福特,13413
2007/4/1,凯越,停产,上汽通用别克,13214
2007/4/1,阁瑞斯,8.88-27.78万,华晨雷诺,13162
2007/4/1,夏利,停产,天津一汽,12381
2007/4/1,福美来,停产,一汽海马,12149
2007/4/1,雅阁,16.98-25.98万,广汽本田,12076
2007/4/1,欧蓝德,15.98-22.98万,广汽三菱,11438
2007/4/1,比亚迪F3,停产,比亚迪,10526
2007/4/1,奇瑞QQ3,停产,奇瑞汽车,10473
2007/4/1,挑战者SUV,停产,曙光汽车,10310
2007/4/1,伊兰特,9.98-14.98万,北京现代,7843
2007/4/1,君越,17.99-28.98万,上汽通用别克,7510
2007/4/1,骐达TIIDA,8.99-13.59万,东风日产,6915
2007/4/1,奥迪A6L,42.79-65.68万,一汽-大众奥迪,6808
2007/4/1,赛拉图,停产,悦达起亚,6501
2007/4/1,思域,12.99-18.79万,东风本田,6446
2007/4/1,速腾,12.79-17.29万,一汽-大众,6387
2007/4/1,花冠,停产,一汽丰田,5796
2007/4/1,Polo,9.09-12.49万,上汽大众,5705
2007/4/1,天籁,17.98-26.98万,东风日产,5302
2007/4/1,轩逸,9.98-17.49万,东风日产,5241
2007/4/1,奔腾B70,10.59-14.49万,一汽奔腾,4827
2007/4/1,锐志,停产,一汽丰田,4711
2007/4/1,威驰,7.38-9.48万,一汽丰田,4589
2007/4/1,阿特兹,停产,长安马自达,4323
2007/4/1,皇冠,停产,一汽丰田,4281
2007/4/1,飞度,8.18-10.88万,广汽本田,4248
2007/4/1,威志,停产,天津一汽,4221
2007/4/1,别克GL8,23.29-47.39万,上汽通用别克,4069
2007/4/1,赛豹V,停产,哈飞汽车,4023
2007/4/1,瑞风,停产,江淮汽车,4009
2007/4/1,景程,停产,上汽通用雪佛兰,3980
2007/4/1,奥德赛,23.58-43.98万,广汽本田,3653
2007/4/1,金刚,停产,吉利汽车,3611
2007/4/1,蒙迪欧,14.98-21.88万,长安福特,3013
2007/4/1,本田CR-V,16.98-27.68万,东风本田,2969
2007/4/1,蓝瑟,停产,东南三菱,2795
2007/4/1,乐驰,停产,上汽通用五菱,2572
2007/4/1,猎豹CS6,停产,猎豹汽车,2487
2007/4/1,宝马5系,43.65-56.25万,华晨宝马,2350
2007/4/1,荣威750,停产,上汽集团,2347
2007/4/1,奥拓,停产,长安铃木,2155
2007/4/1,羚羊,停产,长安铃木,2108
2007/4/1,北斗星,停产,昌河铃木,2107
2007/4/1,东方之子,停产,奇瑞汽车,2055
2007/4/1,天语 尚悦,停产,长安铃木,1736
2007/4/1,力帆520,停产,力帆汽车,1666
2007/4/1,奥迪A4L,32.18-40.08万,一汽-大众奥迪,1615
2007/4/1,雪铁龙C2,停产,东风雪铁龙,1559
2007/4/1,雨燕,停产,长安铃木,1317
2007/4/1,宝马3系,29.99-39.99万,华晨宝马,1276
2007/4/1,普拉多,停产,一汽丰田,1076
2007/4/1,锐欧,停产,悦达起亚,1053
2007/4/1,普力马,停产,海马汽车,1039
2007/4/1,骊威,停产,东风日产,1009
2007/4/1,日产帕拉丁,停产,郑州日产,881
2007/4/1,利亚纳,停产,昌河铃木,811
2007/4/1,赛欧,停产,上汽通用雪佛兰,772
2007/4/1,君威,15.98-24.98万,上汽通用别克,705
2007/4/1,阳光,停产,东风日产,659
2007/4/1,高尔夫,12.98-22.98万,一汽-大众,650
2007/4/1,麦柯斯,停产,长安福特,635
2007/4/1,途安,16.68-19.58万,上汽大众,590
2007/4/1,三菱戈蓝,0.00-0.00万,东南三菱,345
2007/4/1,风尚,停产,陆风汽车,171
2007/4/1,威姿,停产,天津一汽,151
2007/4/1,陆霸,停产,北京汽车制造厂,145
2007/4/1,奔驰E级,43.68-56.95万,北京奔驰,105
2007/4/1,江南TT,0.00-0.00万,众泰汽车,72
2007/4/1,普锐斯,停产,一汽丰田,58
2007/4/1,蒙派克E,停产,福田商用车,2
2007/5/1,伊兰特,9.98-14.98万,北京现代,74936
2007/5/1,路宝,停产,哈飞汽车,67843
2007/5/1,远景,停产,吉利汽车,65636
2007/5/1,赛马,停产,哈飞汽车,64545
2007/5/1,圣达菲00,停产,华泰汽车,58364
2007/5/1,自由舰,停产,吉利汽车,32368
2007/5/1,普拉多,停产,一汽丰田,24701
2007/5/1,中华骏捷,停产,华晨中华,24004
2007/5/1,中华尊驰,10.88-25.28万,华晨中华,22896
2007/5/1,宝马3系,29.99-39.99万,华晨宝马,22244
2007/5/1,捷达,停产,一汽-大众,19710
2007/5/1,马自达3,停产,长安马自达,13316
2007/5/1,奇瑞QQ3,停产,奇瑞汽车,13147
2007/5/1,凯美瑞,17.98-26.98万,广汽丰田,12186
2007/5/1,阁瑞斯,8.88-27.78万,华晨雷诺,11805
2007/5/1,比亚迪F3,停产,比亚迪,10554
2007/5/1,福克斯,10.88-15.38万,长安福特,10541
2007/5/1,雅阁,16.98-25.98万,广汽本田,10509
2007/5/1,凯越,停产,上汽通用别克,10507
2007/5/1,夏利,停产,天津一汽,10422
2007/5/1,欧蓝德,15.98-22.98万,广汽三菱,10243
2007/5/1,福美来,停产,一汽海马,9208
2007/5/1,速腾,12.79-17.29万,一汽-大众,6923
2007/5/1,奥迪A6L,42.79-65.68万,一汽-大众奥迪,6706
2007/5/1,飞度,8.18-10.88万,广汽本田,6243
2007/5/1,骊威,停产,东风日产,5742
2007/5/1,思域,12.99-18.79万,东风本田,5617
2007/5/1,挑战者SUV,停产,曙光汽车,5323
2007/5/1,赛拉图,停产,悦达起亚,5255
2007/5/1,君越,17.99-28.98万,上汽通用别克,4768
2007/5/1,骐达TIIDA,8.99-13.59万,东风日产,4408
2007/5/1,威驰,7.38-9.48万,一汽丰田,4025
2007/5/1,本田CR-V,16.98-27.68万,东风本田,3933
2007/5/1,花冠,停产,一汽丰田,3912
2007/5/1,阿特兹,停产,长安马自达,3777
2007/5/1,皇冠,停产,一汽丰田,3742
2007/5/1,轩逸,9.98-17.49万,东风日产,3632
2007/5/1,蒙迪欧,14.98-21.88万,长安福特,3610
2007/5/1,赛豹V,停产,哈飞汽车,3596
2007/5/1,锐志,停产,一汽丰田,3445
2007/5/1,威志,停产,天津一汽,3333
2007/5/1,瑞风,停产,江淮汽车,3295
2007/5/1,别克GL8,23.29-47.39万,上汽通用别克,2958
2007/5/1,乐驰,停产,上汽通用五菱,2902
2007/5/1,奥德赛,23.58-43.98万,广汽本田,2877
2007/5/1,奥拓,停产,长安铃木,2841
2007/5/1,金刚,停产,吉利汽车,2748
2007/5/1,北斗星,停产,昌河铃木,2498
2007/5/1,羚羊,停产,长安铃木,2477
2007/5/1,蓝瑟,停产,东南三菱,2476
2007/5/1,天籁,17.98-26.98万,东风日产,2450
2007/5/1,景程,停产,上汽通用雪佛兰,2324
2007/5/1,雨燕,停产,长安铃木,1979
2007/5/1,荣威750,停产,上汽集团,1901
2007/5/1,猎豹CS6,停产,猎豹汽车,1844
2007/5/1,东方之子,停产,奇瑞汽车,1822
2007/5/1,天语 尚悦,停产,长安铃木,1796
2007/5/1,力帆520,停产,力帆汽车,1752
2007/5/1,宝马5系,43.65-56.25万,华晨宝马,1616
2007/5/1,奥迪A4L,32.18-40.08万,一汽-大众奥迪,1501
2007/5/1,雪铁龙C2,停产,东风雪铁龙,1197
2007/5/1,奔腾B70,10.59-14.49万,一汽奔腾,1142
2007/5/1,Polo,9.09-12.49万,上汽大众,939
2007/5/1,普力马,停产,海马汽车,800
2007/5/1,君威,15.98-24.98万,上汽通用别克,797
2007/5/1,锐欧,停产,悦达起亚,795
2007/5/1,途安,16.68-19.58万,上汽大众,791
2007/5/1,日产帕拉丁,停产,郑州日产,788
2007/5/1,利亚纳,停产,昌河铃木,717
2007/5/1,赛欧,停产,上汽通用雪佛兰,507
2007/5/1,高尔夫,12.98-22.98万,一汽-大众,491
2007/5/1,麦柯斯,停产,长安福特,349
2007/5/1,三菱戈蓝,0.00-0.00万,东南三菱,284
2007/5/1,风尚,停产,陆风汽车,237
2007/5/1,陆霸,停产,北京汽车制造厂,174
2007/5/1,林荫大道,停产,上汽通用别克,145
2007/5/1,奔驰E级,43.68-56.95万,北京奔驰,119
2007/5/1,蒙派克E,停产,福田商用车,102
2007/5/1,卡罗拉,10.98-15.98万,一汽丰田,102
2007/5/1,威姿,停产,天津一汽,93
2007/5/1,江南TT,0.00-0.00万,众泰汽车,31
2007/5/1,普锐斯,停产,一汽丰田,14
2007/5/1,阳光,停产,东风日产,2
2007/6/1,赛马,停产,哈飞汽车,69709
2007/6/1,远景,停产,吉利汽车,62492
2007/6/1,圣达菲00,停产,华泰汽车,61492
2007/6/1,荣威750,停产,上汽集团,57482
2007/6/1,路宝,停产,哈飞汽车,53450
2007/6/1,自由舰,停产,吉利汽车,28753
2007/6/1,中华尊驰,10.88-25.28万,华晨中华,24793
2007/6/1,中华骏捷,停产,华晨中华,20492
2007/6/1,捷达,停产,一汽-大众,20311
2007/6/1,宝马3系,29.99-39.99万,华晨宝马,16974
2007/6/1,普拉多,停产,一汽丰田,15984
2007/6/1,马自达3,停产,长安马自达,14527
2007/6/1,凯美瑞,17.98-26.98万,广汽丰田,14355
2007/6/1,蒙派克E,停产,福田商用车,12426
2007/6/1,凯越,停产,上汽通用别克,12121
2007/6/1,雅阁,16.98-25.98万,广汽本田,11772
2007/6/1,福克斯,10.88-15.38万,长安福特,11247
2007/6/1,阁瑞斯,8.88-27.78万,华晨雷诺,10340
2007/6/1,奇瑞QQ3,停产,奇瑞汽车,9897
2007/6/1,夏利,停产,天津一汽,9333
2007/6/1,欧蓝德,15.98-22.98万,广汽三菱,8798
2007/6/1,骊威,停产,东风日产,7284
2007/6/1,速腾,12.79-17.29万,一汽-大众,7069
2007/6/1,比亚迪F3,停产,比亚迪,6952
2007/6/1,福美来,停产,一汽海马,6754
2007/6/1,思域,12.99-18.79万,东风本田,6729
2007/6/1,奥迪A6L,42.79-65.68万,一汽-大众奥迪,6332
2007/6/1,伊兰特,9.98-14.98万,北京现代,6019
2007/6/1,挑战者SUV,停产,曙光汽车,5630
2007/6/1,骐达TIIDA,8.99-13.59万,东风日产,5474
2007/6/1,Polo,9.09-12.49万,上汽大众,4880
2007/6/1,赛豹V,停产,哈飞汽车,4568
2007/6/1,赛拉图,停产,悦达起亚,4418
2007/6/1,锐志,停产,一汽丰田,4309
2007/6/1,皇冠,停产,一汽丰田,4223
2007/6/1,飞度,8.18-10.88万,广汽本田,4138
2007/6/1,景程,停产,上汽通用雪佛兰,4093
2007/6/1,本田CR-V,16.98-27.68万,东风本田,4084
2007/6/1,蒙迪欧,14.98-21.88万,长安福特,3976
2007/6/1,花冠,停产,一汽丰田,3796
2007/6/1,卡罗拉,10.98-15.98万,一汽丰田,3771
2007/6/1,阿特兹,停产,长安马自达,3755
2007/6/1,奥德赛,23.58-43.98万,广汽本田,3597
2007/6/1,君越,17.99-28.98万,上汽通用别克,3384
2007/6/1,别克GL8,23.29-47.39万,上汽通用别克,3359
2007/6/1,金刚,停产,吉利汽车,3344
2007/6/1,天籁,17.98-26.98万,东风日产,3248
2007/6/1,明锐,10.99-15.49万,上汽大众斯柯达,3098
2007/6/1,力帆520,停产,力帆汽车,2971
2007/6/1,瑞风,停产,江淮汽车,2938
2007/6/1,威驰,7.38-9.48万,一汽丰田,2897
2007/6/1,轩逸,9.98-17.49万,东风日产,2720
2007/6/1,奥拓,停产,长安铃木,2707
2007/6/1,北斗星,停产,昌河铃木,2701
2007/6/1,羚羊,停产,长安铃木,2675
2007/6/1,猎豹CS6,停产,猎豹汽车,2662
2007/6/1,乐驰,停产,上汽通用五菱,2472
2007/6/1,奔腾B70,10.59-14.49万,一汽奔腾,2201
2007/6/1,奥迪A4L,32.18-40.08万,一汽-大众奥迪,2013
2007/6/1,天语 尚悦,停产,长安铃木,2011
2007/6/1,威志,停产,天津一汽,1938
2007/6/1,宝马5系,43.65-56.25万,华晨宝马,1910
2007/6/1,蓝瑟,停产,东南三菱,1904
2007/6/1,雨燕,停产,长安铃木,1849
2007/6/1,东方之子,停产,奇瑞汽车,1598
2007/6/1,赛欧,停产,上汽通用雪佛兰,1283
2007/6/1,君威,15.98-24.98万,上汽通用别克,1084
2007/6/1,雪铁龙C2,停产,东风雪铁龙,1023
2007/6/1,高尔夫,12.98-22.98万,一汽-大众,865
2007/6/1,途安,16.68-19.58万,上汽大众,819
2007/6/1,日产帕拉丁,停产,郑州日产,798
2007/6/1,锐欧,停产,悦达起亚,730
2007/6/1,利亚纳,停产,昌河铃木,627
2007/6/1,迈腾,18.69-30.99万,一汽-大众,543
2007/6/1,林荫大道,停产,上汽通用别克,528
2007/6/1,江南TT,0.00-0.00万,众泰汽车,480
2007/6/1,普力马,停产,海马汽车,474
2007/6/1,三菱戈蓝,0.00-0.00万,东南三菱,282
2007/6/1,风尚,停产,陆风汽车,178
2007/6/1,麦柯斯,停产,长安福特,173
2007/6/1,陆霸,停产,北京汽车制造厂,158
2007/6/1,奔驰E级,43.68-56.95万,北京奔驰,149
2007/6/1,威姿,停产,天津一汽,134
2007/6/1,勇士,10.48-14.19万,北京汽车制造厂,114
2007/6/1,森雅M80,停产,一汽吉林,113
2007/6/1,普锐斯,停产,一汽丰田,12
2007/6/1,阳光,停产,东风日产,5
2007/7/1,荣威750,停产,上汽集团,119011
2007/7/1,远景,停产,吉利汽车,94654
2007/7/1,赛马,停产,哈飞汽车,71509
2007/7/1,圣达菲00,停产,华泰汽车,61213
2007/7/1,路宝,停产,哈飞汽车,37170
2007/7/1,中华尊驰,10.88-25.28万,华晨中华,26345
2007/7/1,自由舰,停产,吉利汽车,21036
2007/7/1,马自达3,停产,长安马自达,18410
2007/7/1,捷达,停产,一汽-大众,17516
2007/7/1,宝马3系,29.99-39.99万,华晨宝马,14817
2007/7/1,凯美瑞,17.98-26.98万,广汽丰田,13493
2007/7/1,中华骏捷,停产,华晨中华,13007
2007/7/1,欧蓝德,15.98-22.98万,广汽三菱,11038
2007/7/1,凯越,停产,上汽通用别克,10286
2007/7/1,福克斯,10.88-15.38万,长安福特,10085
2007/7/1,阁瑞斯,8.88-27.78万,华晨雷诺,9876
2007/7/1,夏利,停产,天津一汽,9662
2007/7/1,奇瑞QQ3,停产,奇瑞汽车,9549
2007/7/1,雅阁,16.98-25.98万,广汽本田,7425
2007/7/1,伊兰特,9.98-14.98万,北京现代,7166
2007/7/1,福美来,停产,一汽海马,7161
2007/7/1,卡罗拉,10.98-15.98万,一汽丰田,7048
2007/7/1,思域,12.99-18.79万,东风本田,6835
2007/7/1,奥迪A6L,42.79-65.68万,一汽-大众奥迪,5962
2007/7/1,速腾,12.79-17.29万,一汽-大众,5818
